Latitude,Longitude,MedInc
34.66,-118.22,4.9
35.14,-119.47,3.9929
34.15,-118.44,4.6375
33.82,-117.98,4.9219
33.83,-116.75,3.3333
37.54,-121.94,6.2179
37.79,-122.18,7.0875
33.83,-117.52,4.46
34.25,-118.53,3.3892
37.5,-120.83,3.375
37.74,-121.42,1.1957
33.97,-118.39,6.2673
34.29,-118.43,3.2095
34.21,-118.38,3.7708
33.71,-118.29,4.5606
32.81,-117.14,4.4886
34.28,-118.75,6.2059
37.02,-121.59,4.4233
33.72,-117.75,8.7603
33.75,-117.91,3.0635
37.96,-122.08,6.0859
33.95,-118.25,1.9798
37.85,-122.27,1.3578
33.79,-116.46,2.1411
34.06,-118.39,8.0095
33.09,-117.1,4.4375
33.21,-117.35,4.25
33.75,-117.92,2.6442
37.07,-120.85,2.5363
39.05,-121.07,3.6087
33.22,-116.9,3.1906
33.7,-117.96,4.725
41.8,-124.3,1.9797
37.96,-121.3,1.7875
34.12,-118.18,2.369
36.43,-119.86,1.7176
34.05,-117.21,3.2131
34.05,-118.27,1.7866
33.8,-118.34,5.0814
38.67,-121.26,4.2273
33.49,-117.71,8.583
38.89,-120.81,2.9444
34.06,-117.19,2.5643
38.67,-121.63,2.625
33.75,-117.94,4.015
34.17,-119.19,4.4567
33.38,-117.63,5.1482
36.12,-118.54,2.1029
37.43,-122.14,12.5902
37.97,-122.04,2.9861
34.03,-118.17,2.4167
36.82,-119.69,1.8021
34.33,-118.83,5.4493
33.92,-118.02,5.5238
33.75,-117.01,1.8015
37.52,-122.28,4.0313
37.36,-122.14,12.1387
34.04,-117.95,4.7679
32.74,-117.24,4.0862
36.6,-121.88,2.5164
34.06,-118.28,1.6184
37.51,-122.47,6.7606
33.9,-118.2,2.7813
34.18,-119.2,4.2212
34.01,-118.09,2.0729
37.67,-121.06,3.4167
32.8,-117.08,3.375
33.51,-117.72,5.132999999999999
38.51,-121.39,2.0062
33.65,-117.98,3.7315
34.13,-118.19,3.925
33.64,-117.91,2.8553
38.35,-122.0,4.2115
36.33,-119.66,4.0909
38.2,-120.9,2.0472
38.13,-122.19,4.9504
33.73,-117.9,3.9659
34.08,-118.11,3.3966
37.94,-121.26,1.7574
34.05,-117.75,1.7206
37.36,-121.96,3.5199
37.8,-122.44,5.0376
36.89,-119.33,2.0
37.75,-122.43,4.7946
38.74,-120.81,2.3314
34.0,-117.98,6.019
33.99,-117.86,6.3875
33.83,-118.02,3.2933
33.97,-118.4,4.6364
37.97,-122.34,2.3382
34.04,-117.76,3.4464
35.85,-119.12,2.4167
38.64,-121.32,3.6523
34.69,-118.13,3.682
37.87,-122.25,2.5562
37.65,-121.01,2.1969
33.11,-117.18,5.1814
34.12,-117.84,4.392
34.13,-117.65,5.9328
37.45,-122.16,4.5987
38.0,-121.9,4.1094
33.98,-118.22,2.6548
37.81,-122.3,1.1909999999999998
38.74,-121.16,5.1721
38.55,-121.46,1.2235
33.62,-117.64,3.4115
38.47,-122.67,2.4722
37.45,-122.16,7.6129
32.58,-117.1,4.8646
35.13,-119.47,2.9952
33.96,-118.29,1.554
33.93,-118.03,3.875
41.95,-122.64,1.8242
33.87,-117.88,5.6409
33.91,-118.22,2.7426
39.13,-123.16,1.7813
38.23,-122.0,5.2636
37.65,-122.47,4.6452
32.7,-117.12,1.1681
33.93,-118.35,2.11
37.92,-120.84,3.3333
37.96,-121.96,5.2145
33.97,-117.53,3.8906
40.52,-122.66,4.5357
34.32,-118.44,4.1724
32.77,-117.01,3.0179
34.87,-117.0,3.6091
33.62,-117.66,6.1493
37.93,-122.31,5.0399
38.46,-122.73,1.722
33.84,-117.88,3.9286
37.82,-122.29,6.1183
33.6,-117.65,5.132999999999999
33.83,-117.89,5.6276
34.05,-118.43,5.2555
35.65,-117.67,2.8
32.73,-117.11,3.8864
37.34,-122.0,5.9158
32.76,-117.08,1.7391
33.93,-117.4,2.2222
36.98,-120.07,2.5388
33.95,-118.29,1.9655
36.19,-118.93,2.6184
37.79,-122.46,14.2959
36.71,-121.63,3.9818
34.08,-118.09,3.1607
37.72,-122.17,4.0202
34.14,-118.15,3.875
36.15,-119.06,1.6354
38.83,-120.79,1.7222
32.73,-117.25,6.3331
37.32,-121.83,2.5652
34.31,-118.45,4.0556
32.82,-116.95,3.8024
35.16,-117.99,2.875
34.01,-117.48,4.369
38.78,-121.23,2.0807
32.71,-117.14,1.5594
32.79,-117.02,4.0491
33.75,-117.98,3.3438
37.58,-122.37,4.4
33.74,-117.11,2.1182
34.96,-120.44,2.6531
35.2,-118.66,4.0581
37.29,-121.94,3.75
34.06,-118.37,4.5192
37.28,-121.84,3.925
33.99,-118.28,1.7849
33.85,-117.97,5.1057
34.1,-118.09,2.7436
33.78,-117.97,3.9479
40.42,-120.65,2.1875
34.26,-118.42,3.4519
33.31,-117.22,6.2475
40.58,-122.36,1.9181
34.0,-118.29,1.4639
33.74,-118.0,6.394
33.87,-117.58,5.0464
33.9,-118.42,5.308
37.28,-121.98,5.7812
38.39,-122.33,6.3427
36.98,-121.95,3.1546
34.1,-118.21,5.2723
34.7,-118.14,2.0182
33.93,-118.11,3.8427
37.89,-122.27,8.8342
33.51,-117.68,6.2661
34.66,-120.47,4.9237
37.58,-122.35,4.0855
34.14,-118.23,2.3958
37.85,-122.14,7.3267
37.89,-122.09,6.8686
33.84,-118.14,4.575
37.61,-119.64,2.6838
37.78,-122.47,3.7292
34.14,-117.96,3.9464
37.79,-122.25,2.6458
34.01,-118.26,1.4653
35.38,-118.99,1.3451
36.35,-119.62,2.6145
32.95,-117.26,6.9794
34.51,-117.23,5.5875
34.13,-117.2,3.4138
39.13,-121.57,1.5694
38.53,-121.5,3.5231
32.76,-117.01,4.0549
34.03,-118.44,4.2434
33.76,-118.34,15.0001
37.9,-121.31,2.9
38.03,-121.36,3.5684
37.99,-122.11,4.3875
33.93,-118.3,1.3962
38.48,-121.47,2.6382
37.99,-121.81,4.8194
37.68,-122.14,3.6364
34.09,-117.61,4.6167
37.34,-121.98,4.5368
39.23,-121.83,2.4464
35.0,-120.58,1.4726
37.53,-121.96,4.2955
32.78,-117.23,4.6293
32.71,-117.06,3.8194
33.48,-117.69,6.1815
33.96,-118.19,2.0162
37.68,-122.15,4.3864
33.84,-117.85,6.6719
37.95,-122.0,6.8145
33.87,-118.32,5.6254
37.63,-122.07,2.4808
37.76,-122.41,2.8135
37.66,-122.09,3.4722
34.7,-120.48,4.3162
34.18,-118.54,3.0943
34.1,-117.74,3.5072
33.77,-116.94,2.4145
33.89,-118.37,5.6091
36.83,-119.88,4.2132
35.59,-119.35,3.176
33.85,-117.91,2.7014
40.27,-121.25,2.625
37.71,-122.09,5.2855
33.8,-118.02,5.875
33.91,-118.27,2.7269
38.56,-121.49,1.9013
36.62,-121.69,6.0332
34.23,-118.36,2.8333
35.5,-120.71,5.2508
37.95,-122.02,5.6642
34.2,-118.15,4.5
33.03,-117.27,3.9826
33.64,-117.69,6.9741
37.83,-122.24,8.1194
37.39,-122.1,3.5909
37.96,-122.06,3.9816
38.71,-121.25,4.3009
33.94,-118.0,3.75
34.05,-118.54,8.565
33.72,-117.88,3.9844
37.68,-121.91,5.817
34.99,-117.68,4.2292
33.75,-116.91,2.3169
34.04,-118.51,11.7045
34.02,-118.48,2.625
33.64,-117.8,8.8693
33.56,-117.81,10.9601
32.78,-117.17,2.3658
37.42,-120.77,2.3333
34.07,-117.66,2.8702
39.09,-122.53,1.3
33.92,-118.19,3.305
33.37,-117.24,4.5391
33.92,-117.93,4.2443
34.19,-118.32,3.0179
33.79,-118.19,1.7938
34.14,-118.25,1.8235
33.83,-117.29,2.4662
34.07,-118.01,2.2559
40.66,-122.25,3.6413
37.95,-122.05,2.85
39.44,-121.53,2.6071
37.3,-121.9,4.537
34.09,-118.34,2.2
38.66,-121.34,2.119
32.71,-117.09,1.5
37.64,-121.01,1.0217
37.64,-122.1,4.6635
38.04,-121.33,4.5179
34.07,-118.35,3.6111
38.54,-121.79,1.4653
34.08,-118.35,3.2645
33.7,-117.99,4.625
40.36,-120.71,3.5536
35.3,-118.99,2.9402
32.75,-117.15,2.6181
34.02,-118.18,2.15
34.04,-118.36,3.5161
34.68,-120.44,6.2685
36.86,-121.82,2.1719
38.96,-122.83,1.8692
38.4,-121.38,4.8831
34.45,-119.61,5.3963
34.28,-119.26,4.8977
32.8,-117.24,2.4671
37.63,-122.08,4.0326
33.21,-117.22,3.6375
34.19,-118.86,6.5474
37.62,-122.41,4.25
33.79,-116.95,1.8845
37.44,-121.91,5.0808
37.87,-122.08,2.4896
34.01,-118.31,2.5263
37.35,-122.07,9.8144
38.24,-122.07,3.5464
34.06,-117.99,2.564
34.06,-117.95,4.6312
34.03,-117.71,3.4267
33.92,-117.47,3.6583
33.89,-118.35,3.0833
37.97,-121.97,6.1168
34.03,-118.28,1.2989
37.91,-122.06,4.1612
32.99,-115.41,3.4038
37.39,-121.88,7.105
34.42,-118.47,3.0380000000000003
34.19,-118.14,3.7222
37.51,-122.48,4.7578
33.9,-118.42,5.5347
37.49,-120.86,2.4706
33.93,-118.3,3.7969
34.65,-120.46,2.0819
34.14,-117.65,8.4839
33.76,-117.98,4.32
32.69,-117.18,5.1249
37.96,-122.35,2.0724
34.38,-119.06,3.9464
37.31,-121.91,2.5804
34.03,-118.27,1.7546
34.02,-118.17,2.125
38.75,-121.24,5.4896
33.89,-118.18,2.6742
37.92,-122.29,6.516
37.62,-122.04,3.2857
37.58,-122.06,5.6758
37.73,-122.43,3.1786
38.61,-121.34,3.9063
33.94,-118.16,3.9352
32.74,-116.98,2.6944
32.65,-117.09,2.6296
37.85,-119.93,4.0833
37.38,-122.06,4.2719
32.76,-117.11,2.2604
33.98,-118.1,3.4083
38.56,-121.48,2.7316
39.08,-122.86,2.0417
36.95,-121.92,3.6597
36.84,-121.4,3.0912
39.49,-121.21,2.5568
37.59,-122.46,5.7653
36.92,-121.74,2.4461
32.8,-117.15,3.7292
38.03,-120.19,3.1076
33.73,-116.86,2.9330000000000003
36.98,-122.03,2.1553
34.25,-119.23,8.0
34.01,-118.45,6.3516
33.68,-117.79,7.2118
37.73,-122.43,3.6694
36.04,-119.4,1.8894
38.61,-122.86,3.4013
32.75,-117.22,2.6121
34.28,-118.52,7.8193
38.83,-121.18,2.9484
34.02,-118.43,8.1631
34.13,-118.12,11.706
33.98,-118.3,2.9432
36.98,-121.94,4.2006
40.77,-124.19,2.442
40.2,-122.21,2.6149
33.6,-117.58,11.0567
37.95,-121.3,2.2024
34.37,-119.06,3.6453
38.57,-121.76,3.1371
33.74,-117.86,2.5
33.97,-118.2,2.3917
34.4,-119.71,4.2283
34.07,-118.44,7.1674
34.08,-118.18,2.3281
33.94,-117.89,4.7216
34.12,-117.37,3.8398
33.97,-118.32,4.3919
37.37,-122.13,11.806
38.46,-122.88,2.5687
33.92,-117.96,3.2158
36.71,-119.81,1.5625
37.35,-120.62,1.4615
38.33,-122.67,3.9518
32.83,-117.17,5.3538
33.74,-118.17,3.7838
38.87,-121.19,6.0
34.06,-118.33,15.0001
34.1,-117.96,3.2957
33.74,-117.9,4.7679
37.79,-122.41,3.2059
37.39,-119.59,3.5446
37.84,-122.19,11.6017
38.55,-121.74,1.6435
34.06,-118.3,1.7896
38.33,-122.37,4.825
37.85,-122.27,2.7054
34.42,-119.73,5.4127
34.03,-118.31,0.8351
34.08,-117.93,3.9583
33.77,-117.87,8.0784
33.92,-117.8,4.6315
34.04,-117.04,2.5863
38.67,-121.77,2.2794
33.98,-117.99,6.9695
37.48,-122.12,3.8194
34.43,-119.7,2.6875
34.09,-118.37,3.2159
39.23,-123.18,2.125
33.83,-117.17,4.6
38.95,-121.1,2.1287
37.8,-119.07,3.5294
33.24,-117.33,2.9386
33.9,-118.2,2.12
37.66,-122.08,2.1382
34.13,-117.76,7.4837
33.73,-117.88,3.75
38.6,-122.47,5.3698
33.99,-118.3,1.1645
34.07,-118.12,2.025
33.9,-118.24,2.8269
34.11,-118.63,5.8735
33.32,-115.98,1.4688
38.74,-120.78,2.1603
37.58,-122.37,4.7404
37.45,-121.92,3.2617
37.58,-121.47,4.6625
34.09,-118.41,15.0001
34.14,-118.19,3.6058
33.77,-118.15,2.7212
38.67,-121.79,4.7222
32.83,-116.93,2.3203
37.69,-122.07,3.0964
37.85,-122.26,2.125
33.68,-117.83,4.1652
34.12,-118.02,6.5784
34.17,-118.3,5.0056
35.49,-119.38,2.2071
33.92,-118.13,2.4925
34.22,-118.64,8.4438
37.77,-122.18,2.0556
37.79,-122.44,6.4209
39.52,-121.56,1.7708
39.78,-122.16,2.325
33.93,-117.95,3.4702
36.8,-119.72,2.1653
37.63,-122.02,3.8958
34.04,-118.28,1.4167
34.22,-118.39,5.0818
34.18,-118.44,2.1977
37.46,-121.9,3.8421
39.79,-121.6,2.567
41.2,-122.27,1.5923
33.91,-118.3,2.6182
39.16,-121.58,3.3611
37.73,-122.15,2.1898
36.62,-119.31,1.4481
36.61,-121.82,3.8015
34.12,-118.08,4.2434
36.85,-119.77,5.9897
37.34,-122.04,3.16
33.94,-117.28,1.3125
33.68,-117.89,5.0853
33.79,-118.27,2.8462
40.58,-122.32,3.0
34.01,-118.46,4.2813
33.87,-118.11,4.6713
34.91,-120.44,5.299
37.81,-122.29,1.7719
33.88,-118.11,4.0911
34.16,-118.3,3.2321
39.49,-121.53,1.5313
33.97,-118.34,5.5
34.04,-117.7,3.5954
37.16,-121.9,5.2366
34.3,-118.9,5.5925
36.72,-119.82,2.6176
35.04,-120.47,2.9375
37.79,-122.45,5.5634
34.2,-116.38,2.0674
36.32,-119.27,4.0806
37.76,-122.5,3.8333
37.66,-120.99,2.9137
34.11,-117.65,3.6219
34.18,-118.38,2.5603
33.43,-117.62,3.3155
34.03,-117.73,3.0375
39.16,-121.57,2.6964
35.34,-119.03,2.7256
37.33,-122.0,5.6932
38.62,-121.46,1.9871
34.04,-118.12,4.5795
33.79,-118.01,5.7837
34.02,-117.34,2.275
33.94,-117.99,3.7045
37.53,-122.02,5.7072
33.84,-117.99,5.103
34.0,-118.35,6.939
32.75,-117.08,2.5101
34.12,-117.3,2.6
33.83,-118.2,7.2096
38.61,-121.49,3.4291
33.74,-117.88,3.0083
33.84,-116.51,4.0729
37.02,-121.58,3.2019
33.86,-118.34,5.4791
39.6,-121.54,2.1467
33.37,-117.26,2.2368
34.09,-118.33,1.4375
34.03,-117.95,3.3389
38.33,-121.96,4.976
34.09,-118.15,2.8062
36.43,-119.85,2.8913
34.11,-118.13,4.825
35.35,-118.98,1.7614
37.63,-122.42,3.43
33.63,-117.8,4.1944
33.85,-118.39,4.3594
37.7,-122.49,5.2811
37.8,-122.23,2.3929
34.15,-117.24,4.6111
33.67,-117.8,8.283999999999999
38.41,-122.0,4.945
34.05,-117.15,5.0227
37.11,-122.02,5.2417
33.87,-117.64,6.2308
37.96,-121.25,2.4866
35.69,-120.9,3.8158
34.05,-117.8,4.1118
38.45,-120.55,2.5208
33.15,-117.13,3.4833
34.18,-118.56,4.8264
34.16,-118.26,3.5417
33.91,-118.28,2.6546
33.03,-117.08,4.3424
38.05,-121.98,3.3661
34.14,-117.87,2.9375
34.01,-118.26,1.5089
34.15,-118.13,2.6038
36.81,-119.68,5.0253
32.82,-116.75,6.6361
38.61,-121.39,2.4632
33.63,-117.7,5.2325
37.77,-122.25,3.4531
36.71,-119.57,2.6458
33.77,-118.15,4.5
33.58,-117.69,7.5177
40.69,-124.27,2.5179
33.86,-117.99,2.9
34.16,-117.25,3.9018
36.81,-121.72,3.2969
38.03,-121.29,2.2672
37.77,-122.18,2.0786
34.11,-118.19,2.286
32.81,-117.02,5.4544
34.03,-118.21,2.2083
36.9,-121.29,5.8324
36.89,-121.66,5.5148
38.8,-121.72,1.9559
37.86,-122.28,3.8594
38.44,-122.68,3.4545
34.11,-118.25,3.4375
33.87,-117.89,3.0465
38.56,-121.71,4.2198
33.96,-118.31,3.7143
37.76,-122.42,2.0329
34.1,-117.58,3.5186
34.47,-119.7,7.7261
39.24,-121.21,4.3702
34.45,-119.84,6.3654
37.32,-121.8,4.8092
38.22,-122.28,7.5197
34.17,-117.31,3.0078
37.98,-121.23,5.0362
36.81,-119.7,2.7159
33.64,-117.94,2.6221
36.7,-119.79,1.3922
37.37,-122.09,5.2971
37.76,-122.24,4.6094
34.08,-117.46,3.6602
32.82,-117.11,2.6607
38.42,-122.55,4.2891
34.05,-118.2,2.4886
38.77,-120.93,5.5111
32.75,-116.91,4.7813
33.92,-118.21,1.9026
37.43,-122.43,4.8405
37.25,-121.99,10.7582
37.73,-122.43,5.0782
40.77,-124.14,2.9143
37.6,-122.39,4.652
37.3,-121.94,4.7275
34.04,-117.96,4.025
36.59,-121.9,4.6182
35.12,-120.57,2.8824
34.27,-119.17,6.0661
36.97,-120.08,3.8257
37.41,-122.12,5.3727
33.91,-118.1,4.2679
39.08,-122.8,1.4676
34.28,-118.7,3.7188
39.69,-121.56,3.13
36.2,-119.34,2.0333
33.91,-118.36,4.3333
32.59,-117.07,1.6007
34.13,-117.22,2.7011
33.9,-118.1,4.4167
33.9,-118.26,2.0096
38.57,-121.48,1.8512
38.53,-122.46,3.6641
37.81,-122.23,7.507999999999999
37.88,-122.52,3.8068
34.27,-119.17,4.0905
36.65,-119.74,2.9013
37.56,-121.99,4.3393
37.33,-121.79,5.6345
37.62,-120.97,2.9451
34.01,-118.29,1.6505
33.93,-118.05,3.6771
37.73,-122.43,5.0602
33.83,-118.03,4.625
39.8,-120.15,3.0625
34.09,-118.13,2.7816
34.17,-118.1,3.2813
33.75,-116.89,2.0154
34.03,-118.36,1.6452
32.72,-116.99,4.0391
34.01,-117.92,3.375
34.39,-117.31,3.7917
34.11,-117.65,5.3368
34.08,-118.06,3.4202
36.92,-121.75,3.6
40.79,-123.48,1.9107
33.92,-118.15,4.375
36.62,-119.65,1.6607
37.68,-122.49,5.0659
37.33,-121.9,2.5
34.43,-119.72,3.6719
33.93,-117.98,6.2924
33.72,-118.04,4.7821
33.98,-117.89,2.5125
37.74,-122.42,4.0391
34.22,-118.31,7.1262
34.06,-118.38,3.1475
36.84,-119.84,8.7716
33.96,-118.03,4.0536
37.96,-122.04,1.837
35.12,-120.59,2.1702
39.13,-123.21,4.0469
34.17,-118.16,3.5909
33.88,-118.3,3.2574
34.0,-118.43,3.3995
34.71,-118.09,2.4012
37.96,-121.27,2.5625
33.98,-117.48,3.3966
40.79,-124.18,1.4668
37.73,-122.14,3.0673
37.77,-122.5,5.0562
33.42,-117.61,4.0313
34.3,-118.47,3.6736
34.06,-118.39,5.3316
32.71,-117.05,3.2986
36.79,-118.91,3.7857
34.16,-118.46,3.8273
34.04,-118.32,2.8654
41.74,-124.16,2.1829
33.66,-118.0,3.2353
34.2,-118.19,7.419
32.76,-117.06,2.3015
38.52,-121.5,2.2574
40.43,-120.57,2.6902
37.76,-122.23,4.7188
33.89,-118.13,5.0395
34.18,-118.53,3.1887
37.28,-121.96,4.0174
35.87,-118.96,3.7794
33.49,-117.64,5.6197
38.54,-121.45,1.9485
33.87,-117.93,2.315
37.6,-120.86,4.5625
33.81,-117.98,5.152
33.89,-117.97,2.8649
33.01,-117.25,7.7317
37.56,-122.02,4.3594
37.7,-122.45,5.1788
36.19,-119.37,2.4922
33.77,-117.89,4.4732
34.11,-118.3,3.5806
38.47,-121.44,3.3608
37.76,-122.19,1.7056
34.7,-118.1,4.9806
37.56,-122.32,2.8571
38.79,-121.24,3.1875
38.67,-122.52,3.4539
33.94,-118.26,1.6887
33.07,-117.3,3.5585
33.78,-116.95,1.7303
38.85,-120.71,3.4688
34.44,-118.45,4.6861
37.26,-121.99,7.9234
34.56,-118.12,3.9936
34.06,-117.9,5.6406
33.88,-117.85,7.3658
33.95,-118.29,2.0917
34.96,-120.43,2.0673
34.16,-117.28,1.9832
38.61,-121.45,1.0685
34.09,-118.29,1.8056
38.34,-121.98,4.0536
34.15,-117.93,4.0393
37.78,-122.2,3.5398
32.76,-117.2,2.4
37.13,-122.07,4.9792
39.71,-121.81,2.0288
39.22,-120.94,4.0062
34.01,-118.08,2.7679
34.06,-118.31,1.9949
37.53,-122.29,3.0278
33.53,-117.7,5.9088
34.02,-118.13,2.5852
33.81,-118.08,3.3155
33.83,-117.96,6.1001
33.02,-117.05,6.3517
37.78,-122.27,2.6806
36.59,-119.44,1.516
32.97,-117.26,6.4651
34.07,-118.34,5.8632
35.36,-119.02,2.2827
32.79,-117.2,3.2312
36.81,-119.81,5.4513
34.0,-118.45,4.575
36.19,-118.37,3.125
37.54,-120.82,6.1324
37.95,-121.27,1.8261
37.99,-122.34,2.6167
37.25,-121.87,3.7844
36.52,-119.73,2.5921
34.09,-118.14,2.7483
37.26,-121.86,5.5121
34.21,-119.05,3.0119
37.53,-122.34,7.3081
38.81,-122.55,3.8831
34.05,-117.64,3.0057
40.55,-122.37,2.6705
38.37,-122.71,5.6018
38.61,-121.35,2.5511
34.17,-118.12,3.7159
38.27,-122.65,5.1391
32.72,-117.03,3.5938
33.94,-118.21,2.1903
34.22,-118.35,3.025
34.16,-118.29,3.2083
34.08,-118.28,2.6178
34.06,-117.88,5.9254
35.39,-119.02,2.0455
37.92,-122.29,6.0
34.41,-119.7,2.6607
36.92,-121.74,2.6506
32.69,-117.11,2.725
33.79,-117.99,3.9566
34.11,-118.12,5.2131
32.75,-117.01,3.9545
33.94,-117.46,3.5227
37.88,-122.71,4.3125
37.73,-122.16,2.8301
37.89,-121.93,7.3445
40.67,-124.14,4.2054
37.3,-122.03,5.8521
37.38,-122.08,3.4042
33.81,-118.02,5.1155
36.74,-119.77,1.5547
33.86,-118.39,5.687
34.22,-118.51,4.8646
33.92,-117.36,8.5326
34.13,-118.27,2.9392
38.15,-122.23,1.756
34.03,-118.5,7.8705
34.02,-118.15,2.3438
37.96,-122.36,1.5347
34.17,-118.27,5.5118
34.12,-117.89,3.9934
38.41,-122.07,3.4741
36.61,-119.43,2.4219
39.35,-120.24,3.4792
34.31,-118.46,4.2708
34.51,-117.32,2.8929
34.14,-118.85,8.1064
37.35,-121.93,3.1065
38.07,-122.18,5.3288
37.87,-122.28,3.5156
33.89,-117.58,2.3654
34.45,-119.73,6.7449
37.75,-122.16,1.8235
37.63,-122.08,4.0682
37.63,-122.05,3.2829
33.54,-117.71,7.3878
38.19,-121.09,2.4545
40.54,-124.35,3.0147
33.84,-117.97,2.8348
40.97,-121.89,2.225
33.75,-117.98,3.8158
34.25,-118.4,2.2019
32.82,-117.2,3.9464
34.08,-118.09,2.6901
33.6,-117.87,5.2949
37.98,-122.51,6.0762
34.14,-117.29,3.125
36.83,-119.67,5.0864
37.74,-122.54,4.1786
34.02,-118.27,1.875
35.78,-119.25,2.7411
33.78,-118.04,5.8426
34.66,-120.44,4.5417
38.0,-120.97,4.7069
34.2,-118.52,4.9102
34.19,-119.17,1.6964
33.03,-117.08,3.3724
33.57,-117.23,3.9617
37.63,-122.04,4.7813
33.95,-118.28,1.4103
38.66,-121.02,4.5246
34.07,-118.37,5.24
34.15,-117.66,8.5282
33.97,-118.41,6.1333
38.13,-121.19,3.7687
33.84,-118.13,4.2841
35.45,-119.03,4.3162
33.77,-118.16,2.9384
34.03,-117.66,5.752999999999999
33.85,-118.4,5.6017
32.64,-117.08,1.8672
34.59,-120.14,2.5743
33.81,-118.0,4.1276
37.71,-122.46,4.0
34.14,-118.19,4.3359
38.39,-120.62,2.7399
33.83,-118.39,5.6370000000000005
33.82,-117.96,3.7917
37.78,-119.08,2.7656
33.21,-117.24,2.1293
37.76,-122.47,3.2679
38.09,-121.26,2.0625
32.73,-117.13,5.454
34.07,-118.3,2.3375
38.32,-122.32,4.0878
37.54,-122.0,5.1616
32.9,-117.15,4.2008
36.8,-119.77,2.7222
37.91,-122.54,5.6302
33.99,-118.24,2.4107
33.73,-118.29,2.5759
37.92,-121.29,3.1053
36.05,-119.27,2.2917
34.14,-118.19,5.2962
37.03,-121.58,3.5551
33.76,-118.12,3.7813
40.82,-121.41,2.3393
34.02,-118.16,1.9688
37.97,-122.3,3.6393
34.16,-118.35,5.636
34.11,-117.29,1.1687
34.31,-119.17,5.2681
32.74,-116.35,1.7137
37.57,-121.87,7.0691
38.57,-121.42,3.7731
33.04,-117.26,6.6319
37.8,-122.44,4.5523
33.92,-118.13,4.1786
33.89,-118.21,4.3646
34.08,-117.9,5.212000000000001
32.75,-117.13,3.0
33.57,-117.66,5.5545
34.0,-118.3,1.6875
37.87,-122.53,7.9977
36.05,-119.0,1.5506
34.1,-118.26,3.6579
37.37,-121.83,4.25
37.42,-122.11,6.4949
38.31,-122.27,2.9054
38.92,-121.14,4.6771
33.96,-118.12,4.8523
37.53,-122.33,4.0417
39.23,-121.02,1.4241
34.55,-114.94,1.625
33.76,-117.84,4.3698
38.64,-121.46,1.6607
32.74,-117.08,3.5078
36.6,-119.45,1.8975
32.74,-117.1,1.6102
37.86,-122.09,7.6202
40.52,-122.33,3.5081
36.72,-119.57,3.6161
34.07,-118.41,15.0001
34.13,-116.27,3.7292
34.03,-118.32,3.1731
34.18,-118.59,4.2009
33.94,-117.98,4.0985
33.91,-118.22,1.5161
34.21,-118.38,3.0833
37.22,-121.93,9.3834
37.8,-122.42,3.3643
33.7,-117.89,3.2386
37.68,-120.99,2.2336
33.82,-117.94,5.0764
37.33,-121.76,5.6306
32.8,-117.0,4.5662
32.61,-116.79,3.5227
33.93,-118.35,1.7344
37.37,-121.9,1.0938
34.01,-118.28,1.2175
33.97,-118.41,4.6176
34.12,-117.88,4.0938
34.14,-118.06,8.4889
37.98,-122.57,4.625
33.8,-118.3,3.1392
37.58,-122.35,3.3469
33.82,-118.21,4.9562
37.32,-121.87,2.7031
34.03,-118.24,1.8333
34.2,-118.44,2.9219
34.6,-120.12,5.5106
34.08,-118.03,2.4464
40.19,-121.08,1.6944
37.72,-122.48,4.1116
33.83,-118.22,3.7083
34.28,-119.21,5.7601
37.8,-122.44,5.2539
34.04,-117.49,4.1775
33.92,-118.2,3.6719
33.73,-117.86,3.775
38.36,-121.98,4.163
38.52,-121.47,1.8205
33.9,-117.49,3.6071
38.21,-122.33,4.625
33.84,-118.0,2.8169
37.96,-122.54,4.3083
36.81,-119.67,4.9432
35.36,-119.07,4.6705
33.97,-118.05,3.6
34.08,-117.66,3.3036
37.96,-121.24,1.9187
34.02,-118.18,2.625
39.81,-123.24,1.7788
38.25,-122.62,4.0962
36.16,-120.1,2.3295
33.88,-118.31,2.4219
37.75,-122.47,5.482
38.65,-121.43,3.1696
37.35,-121.81,4.4671
34.06,-118.25,5.3081
34.06,-117.69,2.7986
33.85,-118.06,6.0142
37.73,-122.49,6.2642
37.37,-122.01,7.2165
36.67,-121.7,3.3456
38.91,-121.06,2.5373
33.95,-118.09,3.5583
33.54,-117.71,10.4415
34.06,-117.76,2.227
39.77,-121.6,2.3403
37.73,-122.45,3.2448
33.99,-118.19,2.4596
34.22,-119.17,4.1949
34.16,-118.16,6.07
37.59,-122.4,6.2306
33.8,-116.49,3.7396
37.0,-121.56,2.5387
38.06,-122.23,3.125
39.08,-120.98,3.0403
34.02,-118.47,2.7254
33.81,-118.09,5.0795
33.81,-116.43,3.5223
37.36,-121.92,3.1563
33.72,-116.33,7.4382
34.2,-118.51,4.0924
34.12,-118.07,4.2312
33.86,-118.07,3.7091
34.09,-117.95,2.8510000000000004
38.97,-122.7,3.2375
37.86,-122.28,2.5652
37.89,-122.1,5.2079
37.76,-122.44,3.9079
37.33,-120.74,2.1484
33.91,-118.32,3.6654
33.78,-117.78,10.1714
32.91,-117.11,7.5992
32.68,-117.04,4.0
34.2,-118.23,5.3925
37.93,-122.35,1.7865
34.08,-118.39,3.067
34.19,-118.8,8.6499
38.56,-121.45,4.0417
37.77,-122.42,2.7794
